,restaurant_id,text,overall_rating,food_rating,ambience_rating,service_rating,value_rating,date
3900,70300,Quality throughout.  Excellent food beautifully cooked and presented.  Super wine list.  Fabulous service. A must visit.,5,5.0,5.0,5.0,5.0,2016-02-27
3901,70300,"Feels like France! Delicious set menu options, good value.",4,4.0,5.0,4.0,4.0,2015-08-15
3902,70300,I love the ambience and service. Most of all I love that they cook to order. I have been going to mon plaisir for 11 years now. It&#039;s always special. I always recommend this restaurant. You will not be dissapointed,5,5.0,5.0,5.0,5.0,2015-01-03
3903,70300,First went to Mon Plaisir as a student for a &quot;special celebration&quot; in 1968 and return occasionally when I am back in London. It is still recognisable as the place I first visited and still retains both its French ambience and the certainty of a very good meal served by pleasant staff. Good to know some things do not change in an otherwise very changed city,5,5.0,5.0,5.0,4.0,2014-07-17
3904,70300,We arrived a little early and were disappointed to be told to come back nearer the time of our booking at 17.45 when we would have been happy to share a bottle of wine in a corner for a while. However when we returned the whole event was excellent. The food was memorable and the ambiance spot on. Made me get the french cuisine cookery book out and consider booking a weekend in Paris. Will return.,5,5.0,5.0,4.0,5.0,2014-02-07
3905,70300,completed a wonderful day in London including a matinee at the Royal Opera House. We&#039;ll definitely come again and recommend it to others. Beautifully presented and tasting food!!,4,4.0,4.0,4.0,4.0,2013-10-05
3906,70300,I used to eat in this place a lot. Staff are still attentive but the food is now overpriced and pretty mediocre.,2,2.0,2.0,3.0,2.0,2013-04-30
3907,70300,"VERY French in all aspects in this brasserie style venue - decor, attitude, wine list, presentation, banter between staff, the gallic shrug. Select but good choice of dishes suiting all tastes. The partridge was particularly tasty and you just have to have the gratin dauphinoise. I skipped dessert as I had my eye on the enormous cheese board with cheeses that could practically walk themselves to your table. Fantastic. Excellent wine list - French, of course. Good and efficient service. Eclectic mix of interconnecting rooms from the tight-fitting area I was in to a more relaxed room next door and a further space at the back - it all added to the convivial and relaxed atmosphere. I&#039;ll definitely go back and try more dishes.",4,4.0,4.0,4.0,4.0,2012-12-22
3908,70300,And as a result it was rather tepid on arrival. The partridge was good.,3,4.0,4.0,2.0,3.0,2012-10-05
3909,70300,"A delight to return to Mon Plaisir.  Food and service were both very good, despite being a busy Saturday lunchtime just before Christmas.  The lunchtime menu is especially good value but the a la carte experience is just that bit more special.",4,4.0,4.0,5.0,4.0,2011-12-17
3910,70300,"Mon Plaisir London WC2 following early evening cinema visit.<br />Excellent entrecote, frites and bearnaise.<br />Bizarre paintings in back room. Prefer front rooms.",4,4.0,3.0,4.0,3.0,2011-10-13
3911,70300,"The usual high standard for food, service and anbience continues.",4,4.0,4.0,4.0,4.0,2011-06-07
3912,70300,"Mon Plaisir is always a great after theatre spot. The food is delicious, very traditional and typical French bistro, and the funky ambience is enjoyable. This time, the service was very slow, in spite of the restaurant not being full. This will not preclude me from returning to the restaurant. The toilets need to be updated as they are quite archaic and cramped, but again somewhat typical of an old French bistro.",4,4.0,4.0,3.0,4.0,2011-01-08
3913,70300,MON PLAISIR. MONMOUTH ST LONDON. PRE-THEATRE DINNER. VERY AMIABLE AND EFFICIENT SERVICE. REALLY NICE ATMOSPHERE. GREAT VALUE. THOUGH PORTIONS AREN&#039;T HUGE THEY ARE TASTY AND SATISFYING. A GLASS OF WINE WAS INCLUDED IN THE SET MENU AND THEY ALSO BROUGHT US A FREE GLASS OF FIZZY AS WE HAD BOOKED ONLINE. UNDER £16PP FOR THREE COURSES AND AND THE DRINKS MENTIONED ABOVE.,5,4.0,5.0,5.0,5.0,2010-08-20
3914,70300,"Our first time at Mon Plaisir. Welcome was friendly, the restaurant is a little cramped but we were comfy once seated.<br />The food was ok, atmosphere was fairly buzzy. <br />Would I go again though?? For the money I think there are better places.",4,4.0,4.0,4.0,4.0,2010-01-22
3915,70300,Mon Plaisir in Monmouth Street WC2 doesn&#039;t change and is still the reliable French bistro it has always been.  Nice to go back after a few years absence.,4,4.0,4.0,4.0,3.0,2009-08-29
3916,70300,Mon Plaisir is a Parisian gem transplanted to London. Great food in a lovely setting. The cheese board is just fantastic. Rather more pricey than the sample menus suggested e.g. house wine at £16 not £12.50. Take some good company and it&#039;s worth it.,4,5.0,4.0,4.0,4.0,2009-03-04
3917,70300,Mon Plaisir is a French pleasure in London. Short simple menu but very tasty classics! Good wine list too. Excellent.,4,4.0,4.0,3.0,4.0,2008-09-27
3918,70300,Excellent value pre-theatre menu. Traditional brasserie fare.,4,4.0,4.0,4.0,4.0,2008-05-03
3919,70300,"Perhaps it was the fact that it wsa the end of a very long day but Mon Plaisir (an old favourite) was disappointing, bland food and the brusque service.",3,3.0,4.0,3.0,3.0,2007-10-13
3920,176271,"I hate to comment negatively on any restaurant knowing the terrible situation the sector is in. Particularly when service was friendly and pleasant even it not entirely prompt. Some food was good (the steak, fresh salads, bread) other nowhere near a Jason Atherton standard (fish and oysters did not smell or taste fresh). There seemed to be a problem with temperature as oysters arrived lukewarm and butter was melting. Finally, our first two choices from the theoretically extensive wine list were not available and the sommelier&#039;s reccomendation was average (although at a decent price). Hope things improve as the place deserves to succeed.",3,3.0,3.0,4.0,3.0,2021-07-18
3921,176271,"The most incredible service I have ever received, I was provided with hot water bottles and blankets as it was a chilly evening. Will go back in a heartbeat!",5,4.0,5.0,5.0,4.0,2021-05-05
3922,205020,Lovely food and ambiance but unfortunately service was disappointing. The first time the waiter showed up it was to immediately ask for our order. We asked for the wine list first and had to chase twice to order something. Basically ignored the entire evening. Not what was expected for a place of this calibre.,4,5.0,4.0,3.0,4.0,2021-07-31
3923,68899,Food excellent. Cold on the terrace and no heaters. Food service good. Sadly no drink list to go with the menu.<br /><br />Not so good as previous visits,3,5.0,3.0,4.0,3.0,2021-06-05
3924,68899,The food was excellent as always and it was really wonderful to eat out again. However it was absolutely freezing and although that’s not the fault of the restaurant it certainly detracted from the experience.,3,5.0,2.0,4.0,3.0,2021-04-13
3925,68899,Excellent food and good value with the OT deal! Friendly service. Very enjoyable!,5,5.0,4.0,4.0,4.0,2019-11-26
3926,68899,"Lovely dinner. Excellent produce, well-made and expertly presented, high quality service (albeit a little pensive at times). Very special atmosphere, beautiful lighting &amp; ambience. A bit steep but worth it for the special occasion. Will definitely be back to sample more of the vegetarian options  - there were a surprising amount on and off menu!",5,5.0,5.0,4.0,3.0,2019-08-03
3927,68899,My favourite spot to meet with a client or have a family event. Consistently great food and service.,5,5.0,5.0,5.0,5.0,2019-03-27
3928,68899,"We had a lovely birthday dinner here on New year&#039;s Eve, selected as they were allowing a la carte dining in the early evening. This is not a &#039;treat&#039; restaurant for sure, both in cost and atmosphere. The food was excellently prepared, and the cocktails we had were delicious too.<br /><br />There are very good deals on which would have made this much more affordable, but the price was worth it for the date. The food was all excellent and we all left very happy! <br /><br />Service was attentive and they were flexible with the menu, but at times there were long delays between courses, meaning we were rushed a little at the end as they needed the table back.<br /><br />The one thing I dislike about this restaurant is the layout, with only one toilet in easy reach of the dining room, (I&#039;m told there are more toilets in the basement but we were not  directed to those  when we asked) and the one way exit which wasn&#039;t indicated to us meaning we had to walk through the dining room twice to exit!",4,5.0,4.0,4.0,4.0,2018-12-31
3929,68899,The service was terrible! Booked a table at 11 pm and was not ready when I got there. I was offered to sit on the sushiman bar even having booked a table. When we sat at the sushi bar no one came and offered us drinks or gave us the menu to choose. Even tho I paid the 13% of service. I am definitely never coming back.,2,3.0,5.0,1.0,3.0,2018-10-06
3930,68899,OK food - too overpriced and the service was poor. Staff were standing talking to each other. We were asked 4 times have we ordered or would we like to order - they were rushing us. Then when it came time to asking for the bill - the staff were no where and not attentive. Poor service which was a shame. Staff downstairs were nice and very friendly however on the floor were poorly trained and were not passionate at all.,3,3.0,3.0,1.0,1.0,2018-05-26
3931,68899,"Amazing dining experience. We enjoyed this lunch more than expected - incredible service, perfect food and good atmosphere. The sushi Saturday menu was creative and tasted so good. We will be back.",5,5.0,5.0,5.0,5.0,2018-02-10
3932,68899,The open table set menu with glass of prosecco for £32 was great value and the staff were excellent,5,4.0,5.0,5.0,5.0,2017-09-20
3933,68899,Highly recommmended. We had the Saturday Umami - 7 courses with a cocktail and bottle of champagne between two. Wonderful food and friendly and informal staff. Good value for money and s truly special lunch.,5,5.0,4.0,5.0,4.0,2017-05-29
3934,68899,"Beautiful room, nice food, tiny portions, big prices. Service a bit brusque.  Overall, not a very friendly place, but pretty.",3,3.0,3.0,2.0,2.0,2017-01-25
3935,68899,they do their best to make the bill highest as possible !!! perhaps because we were French tourist !! we never go back again in this restaurant .,1,3.0,3.0,2.0,1.0,2016-10-08
3936,68899,The food was not up to standard. I have been to many fine dinings and in comparison it&#039;s not as good. Far too expensive and still feeling hungry.,3,1.0,4.0,4.0,1.0,2016-06-25
3937,68899,Ya nice place !,3,3.0,5.0,5.0,3.0,2015-12-16
3938,68899,"This was my second visit to the restaurant.  The food is exceptional, however the service is dreadful.  The hostesses that take you to your table are very snooty and give you the impression that you should be serving them.  This ocassion was a business lunch and the waiter was incredbly rude and inflexible.   We had the tasting offer, which is excellent value, but they refuse to swap any of the courses (even if you are willing to pay extra!).  My guest has various allergies, which they made her feel incredibly self concious about.  The service was poor the last time that I went, but it appears to be even worse now!",3,5.0,4.0,1.0,4.0,2015-05-21
3939,68899,"Excellent food and great service as per ny last visit. Offer makes it viable for us, but the not inconsiderable service charge is a bit disappointing.. Food is great, but the menu (apart from the desert) hadn&#039;t varied much from our last visit in July. Otherwise fully recommended.",4,4.0,4.0,4.0,3.0,2014-12-13
3940,68899,"Will be back again - great value, good cooking, and service efficient, friendly and good as always.",5,5.0,5.0,5.0,4.0,2014-06-18
3941,68899,Very good service and a lovely meal! Our anniversary was noted and the staff did a special plate for our dessert!,4,4.0,4.0,5.0,4.0,2014-02-10
3942,68899,"Sake no Hana is a beautifully designed restaurant by Japanese Architect Kengo Kuma. The setting is beautiful, the food is delicious and nicely presented. The sushi we had was amazing, but the chiken sukiyaki will probably be the most memorable dish. Good value with the 35£ 5 courses + Belini. Otherwise it would be too expensive.",4,4.0,4.0,4.0,3.0,2013-11-25
3943,68899,"I have taken advantage of the Top table special offer to return to Sake No Hana. The restaurant always meets my expectations in terms of quality of the food and service. Like any fusion / Japanese restaurant, it doesn&#039;t come cheap... but I would recommend it.",4,4.0,4.0,4.0,3.0,2013-08-01
3944,68899,"Slightly underwhelming experience in Saka No Hana, food was good, sushi was very good and the cocktails were lovely, but service was poor, we had to request our drinks (a beer and glass of red) three times and were delivered well into the third course of serving, the ambience is okay, but not really for special occasions. Pricing is also strange and doesn&#039;t really reflect the portion size.",4,3.0,2.0,2.0,2.0,2013-02-14
3945,68899,We had the Taste of Sake No Hana which was excellent value for money and provided a brilliant selection. The mains (beef &amp; seafood) were slightly overcooked but it didn&#039;t ruin our overall experience. The dessert was one of the best ever!,4,3.0,4.0,4.0,4.0,2012-09-04
3946,68899,"Excellent food, wine and service.",5,5.0,5.0,5.0,5.0,2012-02-04
3947,68899,"The service is great, the food is amazing! the black cod was beautiful and the tuna salad was so nice. the tuna was fresh and tasted amazing.",5,5.0,5.0,5.0,4.0,2011-08-24
3948,68899,I had a lovely night with friend. This place has a great ambience as well as great food. I would not hesitate to recommend Sake Hana.,4,3.0,4.0,3.0,3.0,2011-07-01
3949,68899,"The scallop and white asparagus starter was not the best in the world but the sushi and the chicken wings were great to start the meal off. The Sukiyaki Beef and the Prawn Tempura were great! Biggest downfall and only reason not to go back is the service as they seem completely uninterested and moody, our waitor even refusd to take our photo!",3,4.0,4.0,1.0,4.0,2011-05-23
3950,68899,Love this restaurant. it&#039;s very pricey but with the half price offer you definitely can&#039;t complain. will return,4,5.0,4.0,4.0,4.0,2011-03-29
3951,68899,"Very creative starters.  Sushi chef could be more animated.  Manager could be more sensitive to everything happening around him.  He seemed busy helping his staff but he did not seem to have control over everything.  Waitress did not do the standard one walk by post food being served to see if everything was alright.  Bus boy - guy who delivered the food was actually the most attentive.  He asked how the food was. While delivering food to another table, he noticed that I wanted the bill.",4,5.0,4.0,4.0,4.0,2011-02-03
3952,68899,"Went to Sake No Hana in London and was the best Japanese rstaurant I&#039;ve been to in London. Great Service, nice venue and the food was splendid and very authentic - the sea bass sashimi was out of this world.",4,4.0,4.0,4.0,3.0,2010-12-10
3953,68899,"Sake No Hanna in st james road, london. We had a great meal, especially enjoying the quail starter and the lemon grass and vanilla cocktail.",4,4.0,4.0,5.0,3.0,2010-10-22
3954,68899,excellent as ever!<br />£630 for 10 and sea bass is delightful.,5,5.0,5.0,5.0,5.0,2010-07-14
3955,68899,fabulous food - a little pricey so worth booking with tt discount. Lovely chic decor and nice atmosphere but service a little slow. Try the fatty tuna and spring onion rolls - yum!,4,5.0,5.0,4.0,3.0,2010-01-29
3956,68899,Sake No Hana - London<br />Unobtrusive yet efficient service as always. Food was good and the Miso Chilean Seabass and Seasonal Mixed Tempura in particular were delicious. The only (minor) complaint was that food wasn&#039;t hot by the time it got to the table. We went with family who had not tried Japanese food before and they really enjoyed the meal. Definitely one of our favourite London restaurants for great food in relaxed surroundings.,5,5.0,5.0,4.0,4.0,2010-01-02
3957,68899,"excellent food - wonderful fresh sushi, great vibe and wonderful looking restaurant, with the 40% off it was great value and i cant wait to go back.",5,5.0,5.0,5.0,5.0,2009-12-10
3958,68899,"A fantastic experience - the quality of food, service and ambience was fantastic. Anyone booking for a special occasion should seriously consider Sake No Hana.<br /><br />Thank you to the staff for excellent service and good recommendation on Sake!",5,5.0,5.0,5.0,5.0,2009-11-16
3959,68899,"Dinner for 7 on a quite Tuesday night.  Great venue, although as everyone else has remarked; the elevators are rather bizarre.  Food was very good and remarkably priced.  Unnecessarily long drinks list and ridiculous sake menu.  Drinks only really average considering price.  Overall a great place to eat but nowhere near the standards of a certain Japanese competitor which sets the bench mark – Nobu",4,4.0,4.0,4.0,5.0,2009-10-27
3960,68899,"I have recently visited this restaurant for the 1st time with some friends. The deco was simple but a little too trendy for a japanese restaurant.Knowing very well japanese food, I thought the food was very good (well presented and each ingredients were thoughfully chosen)but the portion was relatively small and the menu quite short. If we did not have the 40% discount, the entire meal would have been pricey. I recommend to go there!",5,5.0,5.0,4.0,4.0,2009-10-10
3961,68899,"with the 40% off it is very good value for money. Its the first time i&#039;ve been to Sake No Hana or a proper Japanese restaurant for that matter. The staff were very very friendly the only downfall is that it lacks a bit of atmosphere as is quiet, but as I went with just went with my girlfriend I found it fairly romantic and also perfect for a good catch up. Would definately go back again the sake marinated chicken was a very nice dish",5,4.0,4.0,5.0,5.0,2009-09-16
3962,68899,The meal was good but I&#039;m not sure I would be inclined to pay full price if it hadn&#039;t been for the 40% Toptable discount. Service was good also but the ambience of the restaurant is a bit cold. It doesn&#039;t really feel special enough considering the price of the food. I wouldn&#039;t rush back,4,4.0,2.0,5.0,3.0,2009-08-25
3963,68899,Sake No Hana london a very enjoyable meal. Service was of particular note. Will go back.,4,4.0,4.0,5.0,3.0,2009-08-07
3964,68899,"Great venue, but we dined early so it was empty when we arrived.  Was getting livelier by the timer we left.",5,5.0,4.0,5.0,4.0,2009-07-23
3965,68899,"Sake No hana, reasanobale value with toptable 40% discount. relative medium to small portion sizes and not an exceptional taste but good quality and enjoyable nevertheless. decor is excellent with an ambience that i belive has created popularity",4,4.0,4.0,3.0,3.0,2009-07-02
3966,68899,we had a dinner at Sake no hana at St James street. the ambience and services were very good.  the foods were not bad but not so special. recommended for special occation.,5,4.0,5.0,5.0,4.0,2009-06-07
3967,68899,Great japanese tatami setting with high quality food. Toptable offer of 40% make the otherwise quite expensive prices more acceptable.,5,5.0,5.0,5.0,4.0,2009-05-14
3968,68899,Not a bad meal - but better could be had for less (in Mayfair/St. James) and much less outside the west end.  Even with the TT discount found it very expensive for lunch.  Nice atmosphere and space.  Worth checking out on expense account.,4,4.0,5.0,4.0,3.0,2009-04-21
3969,68899,Great food and value with the 50% discount otherwise as a student it&#039;s too expensive. Cant wait to go again.,5,5.0,5.0,5.0,4.0,2009-04-02
3970,68899,Second time I have been and it is consistently brilliant!,5,5.0,4.0,4.0,5.0,2009-03-18
3971,68899,"We went to Sake no Hana at 9:30 Wednesday evening. The service was awful. Although the restaurant wasn&#039;t full nor we were the last one there, the waiter cleared everything out except the last bowl whilst I was still eating so we felt like we were being harassed to leave. Also the only way to get to the toilet is a single lift - I had to wait for the lift for more than 5 minutes.  The food is worth it with 50% off.",3,4.0,4.0,2.0,3.0,2009-03-03
3972,68899,"Food was delicious, the fish was fresh and everything was great.  Would definately dine again at this restaurant and is highly recommended to others aswell.",5,5.0,5.0,5.0,4.0,2009-02-17
3973,68899,Lovely meal and good toptable deal,5,5.0,5.0,5.0,5.0,2009-01-31
3974,68899,"Stunning decor, fabulous service, and excellent food",5,5.0,5.0,5.0,5.0,2009-01-10
3975,68899,"We took advantage of the offer of 50% off to have our Christmas Dinner at Sake no Hana. Actually I would have put 10 on Value for money for that occasion, but without a special offer it would have been quite expensive. The food was excellent even for my Japanese guests, who are usually suspicious about non-Japanese owned Japanese restaurants. The food was authentic yet quite innovative. I would certainly go back there if I am entertaining some people.",4,4.0,5.0,4.0,4.0,2008-12-19
3976,68899,"Very nice atmosphere, very lively ambience. Excellent service (although a bit too quick as we finished our dinner with many dishes, wine and dessert in around 1 hr!). Very nice japanese cuisine with some different highlights than the usual japanese dishes.<br />I would surely go back...",5,4.0,5.0,5.0,4.0,2008-11-26
3977,68899,"My boyfriend and I felt a bit imtimadated with the entrance and the receptionists. But as soon as we&#039;re handover to the waiting staff it&#039;s a different game. They&#039;re informative and friendly. I do strongly advised to visit Sake No Hana now as they have invited a Sushi Master from New York, wonderful skill. Do try Tempura fig with yuzu salt and seared sushi selection. Extensive sake list, try Dessui 50. Good value for money but the standard is high and so are the price. Alan Yau have done it again",5,5.0,5.0,5.0,5.0,2008-10-29
3978,68899,"Great dining experience. The menu was very diverse, presenting something for everyone. However, this might be disconcerting to some diners as it is not possible to try everything! The sesame aubergine starter was very good - one of the highlights of the meal. The nigiri I ordered (Tuna, Fatty Tuna, Yellowtail, Seabass, Urchin) were all top quality - similar to what you&#039;d find at Nobu. The Chilean sea bass was also very good. I would definitely recommend with the 50% offer as it&#039;s great value!",4,5.0,4.0,4.0,4.0,2008-10-11
3979,68899,"The portions at Sake no Hana was tiny, but we got to order more than usual with the TT offer. There were interesting combinations and it was tasty. Would recommend in choosing to be seated at the Japanese tables.",4,4.0,4.0,4.0,3.0,2008-09-19
3980,13267,Amazing service,5,5.0,5.0,5.0,5.0,2021-08-01
3981,13267,Simply the best sushi and sashimi I have ever eaten. Sublime food in a lovely light space. Great service. Will be back!,5,5.0,4.0,5.0,4.0,2021-06-06
3982,13267,"service poor, food was ok but i just wouldnt go back",2,4.0,1.0,1.0,2.0,2020-10-12
3983,13267,"We were really disappointed. No atmosphere at all, and unattentive service. We came with high expectations and were immediately let down by the total lack of vibe nor charm. Food was good (although not reflective of the cost), everything else was a big let down",2,3.0,1.0,2.0,1.0,2020-07-23
3984,13267,"Beautiful food, lovely place to celebrate at special occasion",5,5.0,5.0,5.0,5.0,2019-12-07
3985,13267,Food was excellent as was the service.   We will be back again!,5,5.0,4.0,5.0,5.0,2019-07-20
3986,13267,The food was excellent as expect it.  We did the tiradito the spicy salmon the miso cod. My friend order the fried rice with salmon it took a some time to figure it out. <br />The spinach salad with prawns was superb. Really recommended if you are into keeping your calorie count. <br />For dessert the chocolate Bento box was Paradise for my friend and as I am on a diet they have this really amazing yogurt with berries under 90 calories so there you go if u need this info.  Service was super nice. <br />And we try a new drink. Forgot the name but is like a Margarita but with sake. I loved it!!!,5,5.0,5.0,5.0,4.0,2019-03-07
3987,13267,Ieder keer weer weergaloos.. niet goedkoop maar oh zo lekker,5,5.0,4.0,5.0,4.0,2018-10-24
3988,13267,"The waitress was very pushy, constantly interrupting our meal for more drinks and food.  <br /><br />Over priced  - for people with more money than sense!!",3,4.0,3.0,3.0,1.0,2018-06-02
3989,13267,"Wonderful food, awful table shoved in next to a wall, mediocre service although staff knowledgeable when you got their attention. Fabulous wine once we were able to get it ordered. Shame really, looked forward to visiting Nobu for a long time.",3,5.0,3.0,3.0,3.0,2017-12-01
3990,13267,"a little disappointed with nobu.  The ambiance was not able to be totally enjoyed due to (1) the volume of the room (and it was not full) and (2) the abrupt attitude of the majority of staff.   There is also no particular view from the restaurant, which was a bit disappointing compared with Malibu&#039;s setting and vibe.  It was also offputting to see a staff member in the toilets walk out and not wash their hands.  That has to be a minimum at training.  Gross. Despite all of that,  the food was delicious!",3,4.0,2.0,2.0,2.0,2017-07-12
3991,13267,"Sadly, my waiter thought it was funny to see people with colored skin. Although he was a man of colour too, he seemed to judge us. It&#039;s unfortunate when waiter&#039;s think you&#039;re idiot and all you want to do is have a good time. I left a good tip too and I was familiar with the menu as I like going there. The waiter I met last time was really disrespectful.",2,3.0,3.0,1.0,2.0,2017-03-03
3992,13267,Thoroughly enjoyable experience. Waiting staff really engaging and helpful. Food great. Cool ambience and really buzzy atmosphere. <br />Thank you we will definitely be back. 😀👍🏼,5,5.0,5.0,5.0,5.0,2016-11-13
3993,13267,"Food was excellent but the poor handling at the reception spoilt the mood and left a bad taste. Despite reservation, the table was provided with delay. On compliant, the person attending showed lack of courtesy and was disrespectful. Not acceptable from  a restaurant of such repute.",3,5.0,5.0,2.0,4.0,2016-07-15
3994,13267,"We were visiting London from the North West and had booked Nobu 2 months in advance to guarantee a table as we knew of its reputation, and we had a special celebration to mark, therefore we had high expectations.  We were not disappointed!! We only had 1 member of our party who was familiar with Japanese food, so the menu looked a bit daunting, our waiter soon eased our minds and suggested he bring out some samples of the most popular dishes - we went with it.  The food was amazing, the service was flawless and we definitely felt we sampled the &quot;Nobu Experience&quot;.  When presented with the &quot;dreaded bill&quot; we expected the worst but it was no where near as bad as we thought it was going to be considering the standard of excellence we experienced.  It would be well worth a trip back to London just to experience it all over again.  We couldn&#039;t recommend it more.",5,5.0,5.0,5.0,5.0,2015-11-28
3995,13267,Had a great meal!,5,5.0,5.0,5.0,5.0,2015-06-11
3996,13267,"We went to this restaurant for dinner and decided to order Omakase menu priced GBP85.- per head.   The contents of this menu is almost the same as Omakase at lunch time which was GBP65.-     Just because it is dinner do they think they can charge more?   On the top of this the waitress got our wine order wrong and instead of a rose a white wine was served, which was rectified when we pointed out the mistake.  The table and décor hasn&#039;t changed since the opening and look a bit dated now.    Overall the price we paid does not seem to be justified.",3,3.0,3.0,3.0,2.0,2014-12-06
3997,13267,We have chosen the 80 pounds menu <br />Nice but not very creative and does not worrh the value<br />Very expensive wine white at around 40 pounds for basic french wine<br />À total of 250 pounds<br />At that rate you Will find star Michelin restaurant ..,4,3.0,5.0,5.0,2.0,2014-06-20
3998,13267,"Nobu is one of my favourite London restaurants. This time I took a couple friends with me who haven&#039;t experienced it yet. They both loved it, and I could not have been more pleased. I have some faithful menu choices, and it inspires confidence that I can expect the same great quality each time.<br />Place is great fun if you dine as a group - with just the right amount of fun, dedicated service and lovely food time and again. Scallops - are a must!",5,5.0,4.0,5.0,5.0,2014-02-12
3999,13267,"This was a surprisingly ordinary looking venue despite its reputation. Service was good but I was genuinely surprised at how uncomfortable the seat was. I also found the place very noisy and according to the waitress this was a quiet evening. This is certainly not the place for quiet intimate dinner. I would definitely return but would want to try the other Nobu venue on Berkley Street. Without doubt some of the best sushi I have ever eaten and a menu which I&#039;d like to return to, however the venue decor, comfortability and acoustics seriously let it down and left me feeling like it really wasn&#039;t worth the money I paid.",2,5.0,2.0,4.0,1.0,2013-10-30
4000,13267,"The Nobu experience was very good. I was more than impressed with the booking system, especially the follow up to confirm the reservation 24 hours before the event. The welcome was also designed to add to the experience. We arrived half an hour early, but were seated immediately, without fuss.<br />The staff were more than attentive, spending time to explain the extensive menu to non-connoisseurs. The food, itself, was an enjoyable experience - the chef&#039;s selection providing an extensive opportunity to try a range of tastes and textures. Very good for vegetarians and others.",5,5.0,3.0,5.0,5.0,2013-07-15
4001,13267,"food, service, venue, all outstanding. Not much food for the money.",4,5.0,4.0,5.0,2.0,2013-04-07
4002,13267,I had a tasting menu and its a very good value because the portion is quite big. But overall each dish is delicious. Bit dissapointed in the black cod miso because the sauce is too sweet even when I put lemon over it. But overall its amazing,4,4.0,4.0,4.0,3.0,2012-12-30
4003,13267,"Had the tasting menu, was expecting something really special but was just ok for the price. Service was very slow and even though many waiters hard to catch their attention. Expensive 2 tasting menus plus wine for 2 people £250.",4,4.0,4.0,2.0,4.0,2012-10-06
4004,13267,Nobu London provides a unique dining experience. The food is of the top Japanese food- among the best outside of Japan itself. The open atmosphere is refreshing but not necessarily romantic. It&#039;s a fun place to eat.,4,5.0,4.0,3.0,2.0,2012-07-03
4005,13267,"Sushi was only adequate, but other items such as the blackened cod, or the quality of miso raise it to very good. Expensive due to the location. Desserts quirky but interesting.",4,4.0,3.0,4.0,,2012-03-11
4006,13267,"excellent food , servive was good but way too noisy and the table next to ours was just a shame in terms of noise and nobody dared to tell the people to reduce the noise level...",3,5.0,1.0,4.0,,2011-10-28
4007,13267,It was a fantastic start to the evening. Felt very at home and enjoyed every minute. Can´t wait to go again and savour more flavours.,4,4.0,4.0,3.0,,2011-06-02
4008,13267,Outstanding restaurant in every way!,5,5.0,5.0,5.0,,2010-11-10
4009,13267,Had a great time. Food was superb and service was impeccable. I noted on my booking form that it was my boyfriends birthday and was impressed when they presented a Happy Birthday dessery to my boyfriend and we sang happy birthday (quietly and tastefully!) particularly as I hadnt followed up.,5,5.0,4.0,5.0,,2010-01-24
4010,157533,"Really good food, service was great too. Would highly recommend this place.",5,4.0,4.0,5.0,5.0,2021-08-01
4011,157533,The restaurant was recommended to us and it didn&#039;t disappoint! We had the thali and every mouthful was delicious too. Plenty for two!,5,5.0,5.0,5.0,5.0,2020-10-28
4012,157533,"It was an absolute delight, sampling all the tasty menu options at the Tandoor Chop House. We dined at 17.00 and the place was filling up fast. We rather felt that we were being rushed through our meal, even though the restaurant website said that we would have our table for 2 hours. Portions were on the small side, but actually, I rather liked that. We were insure as to what some of the dishes were, so had to ask for guidance from our very friendly waiter, however, I did wonder whether it might have saved them a bit of time if the dishes listed had a description next to them. Considering that the portions were on the small side, it was a little expensive especially as you really needed a side dish or two to make your meal complete. Very tasty though!",4,5.0,3.0,4.0,4.0,2020-02-29
4013,157533,"Fantastic food, the full table was delighted, we took a full second room of Mains.  It was that good",5,5.0,5.0,5.0,5.0,2019-12-11
4014,157533,"I will definitely return for the food, the service was good, not outstanding, but the noice was really loud. It sounded like there was a really loud air conditioning unit or something, really loud background noise.",5,5.0,4.0,4.0,5.0,2019-09-25
4015,157533,Great food on numerous occasions. Friendly staff and lovely atmosphere!,5,5.0,5.0,5.0,4.0,2019-06-08
4016,157533,Great dinner with a new spin on typical Indian fare,5,5.0,4.0,4.0,4.0,2019-03-09
4017,157533,"The Sunday thali is fantastic value, we ate like kings and it was delicious. The Tandoori cauliflower and lamb chops are off the scale, and the black dahl was like nothing I&#039;ve tasted before. Highly recommend.",4,5.0,3.0,4.0,5.0,2018-12-16
4018,157533,Really good meats - especially the ribeye and the chicken. Dal and roti v authentic too! Nice and relaxed ambience. Will definitely return!,5,5.0,5.0,5.0,5.0,2018-09-22
4019,157533,We had Deli Mix and a butternut tikka as appetizers. Wonderfully flavorful mildly spicy. The gin and tonics were delicious complements to the appetizers. Crispy lamb chops and buttered naan completed a fantastic meal. We&#039;re hoping to find them in the USA soon.,5,5.0,5.0,5.0,5.0,2018-06-03
4020,75289,"Music choice(80s&amp;90s pop) was a bit unnatural to the place and the ambiance. Other than that, everything was PERFECT!",5,5.0,4.0,5.0,5.0,2021-06-19
4021,75289,"Love this place , amazing !",5,5.0,5.0,5.0,5.0,2019-09-11
